,block_start,block_end,snp_vec_start,snp_vec_end,types,genome1,genome2,start_site,end_site,contig
1019,20371,20569,203710.0,205690.0,0,700033502,700161342,3889773,3909992,NC_009614
1020,24700,25157,247000.0,251570.0,0,700033502,700161342,4783840,4866476,NC_009614
1021,3449,3514,34490.0,35140.0,1,700033502,700161342,556695,573225,NC_009614
1022,2218,2257,22180.0,22570.0,0,700033502,ERR912145,360534,363430,NC_009614
1023,3695,4193,36950.0,41930.0,0,700033502,ERR912145,558261,652040,NC_009614
1024,5485,5531,54850.0,55310.0,0,700033502,ERR912145,849289,865772,NC_009614
1025,5808,5872,58080.0,58720.0,0,700033502,ERR912145,1062770,1079025,NC_009614
1026,6697,6892,66970.0,68920.0,0,700033502,ERR912145,1199900,1315627,NC_009614
1027,7270,7912,72700.0,79120.0,0,700033502,ERR912145,1405427,1471507,NC_009614
1028,8385,8568,83850.0,85680.0,0,700033502,ERR912145,1596695,1622448,NC_009614
1029,12783,13198,127830.0,131980.0,0,700033502,ERR912145,2422658,2461857,NC_009614
1030,15369,15687,153690.0,156870.0,0,700033502,ERR912145,2894297,2923679,NC_009614
1031,18549,18751,185490.0,187510.0,0,700033502,ERR912145,3455464,3476469,NC_009614
1032,19786,20002,197860.0,200020.0,0,700033502,ERR912145,3697169,3734951,NC_009614
1033,21167,21394,211670.0,213940.0,0,700033502,ERR912145,3887654,3909959,NC_009614
1034,24900,25326,249000.0,253260.0,0,700033502,ERR912145,4700327,4738682,NC_009614
1035,25692,26016,256920.0,260160.0,0,700033502,ERR912145,4783852,4819986,NC_009614
1036,26103,26185,261030.0,261850.0,0,700033502,ERR912145,4853774,4867275,NC_009614
1037,3562,3590,35620.0,35900.0,1,700033502,ERR912145,540485,542497,NC_009614
1038,3674,3683,36740.0,36830.0,1,700033502,ERR912145,556704,557471,NC_009614
1039,26028,26088,260280.0,260880.0,1,700033502,ERR912145,4820655,4829833,NC_009614
1040,168,348,1680.0,3480.0,0,700033797,700106198,20331,74648,NC_009614
1041,1100,1378,11000.0,13780.0,0,700033797,700106198,214036,285076,NC_009614
1042,1959,2674,19590.0,26740.0,0,700033797,700106198,360579,443546,NC_009614
1043,4425,4599,44250.0,45990.0,0,700033797,700106198,751865,765427,NC_009614
1044,4736,4806,47360.0,48060.0,0,700033797,700106198,776234,782705,NC_009614
1045,5068,5141,50680.0,51410.0,0,700033797,700106198,824014,849283,NC_009614
1046,6039,6253,60390.0,62530.0,0,700033797,700106198,1168292,1195611,NC_009614
1047,6583,6638,65830.0,66380.0,0,700033797,700106198,1331652,1356216,NC_009614
1048,6894,7512,68940.0,75120.0,0,700033797,700106198,1409580,1480294,NC_009614
1049,7869,8052,78690.0,80520.0,0,700033797,700106198,1596695,1615604,NC_009614
1050,8313,8335,83130.0,83350.0,0,700033797,700106198,1653554,1655286,NC_009614
1051,9591,9890,95910.0,98900.0,0,700033797,700106198,1849758,1879265,NC_009614
1052,10293,10425,102930.0,104250.0,0,700033797,700106198,1953025,1968938,NC_009614
1053,11881,11941,118810.0,119410.0,0,700033797,700106198,2364037,2368406,NC_009614
1054,12526,12537,125260.0,125370.0,0,700033797,700106198,2458482,2459235,NC_009614
1055,13857,13988,138570.0,139880.0,0,700033797,700106198,2645627,2660818,NC_009614
1056,15162,15356,151620.0,153560.0,0,700033797,700106198,2978410,2994373,NC_009614
1057,15924,16067,159240.0,160670.0,0,700033797,700106198,3094042,3113635,NC_009614
1058,16351,16816,163510.0,168160.0,0,700033797,700106198,3185165,3264655,NC_009614
1059,17425,17645,174250.0,176450.0,0,700033797,700106198,3362379,3430689,NC_009614
1060,18355,18806,183550.0,188060.0,0,700033797,700106198,3574922,3684976,NC_009614
1061,18964,19024,189640.0,190240.0,0,700033797,700106198,3731669,3767808,NC_009614
1062,19574,19893,195740.0,198930.0,0,700033797,700106198,3835081,3880352,NC_009614
1063,21054,21185,210540.0,211850.0,0,700033797,700106198,4106918,4120952,NC_009614
1064,23932,24094,239320.0,240940.0,0,700033797,700106198,4751872,4767619,NC_009614
1065,24398,25001,243980.0,250010.0,0,700033797,700106198,4803874,4905106,NC_009614
1066,4983,5051,49830.0,50510.0,1,700033797,700106198,817126,822638,NC_009614
1067,25738,25762,257380.0,257620.0,1,700033797,700106198,5063139,5065675,NC_009614
1068,168,348,1680.0,3480.0,0,700033797,700113810,20331,74618,NC_009614
1069,875,1124,8750.0,11240.0,0,700033797,700113810,132814,215736,NC_009614
1070,1979,2696,19790.0,26960.0,0,700033797,700113810,360519,443507,NC_009614
1071,3213,3397,32130.0,33970.0,0,700033797,700113810,522987,558535,NC_009614
1072,4437,4818,44370.0,48180.0,0,700033797,700113810,751922,782651,NC_009614
1073,6055,6269,60550.0,62690.0,0,700033797,700113810,1168292,1195593,NC_009614
1074,6599,6654,65990.0,66540.0,0,700033797,700113810,1331595,1345348,NC_009614
1075,6911,7533,69110.0,75330.0,0,700033797,700113810,1409565,1480279,NC_009614
1076,8883,9123,88830.0,91230.0,0,700033797,700113810,1739158,1788593,NC_009614
1077,9369,9402,93690.0,94020.0,0,700033797,700113810,1819468,1821787,NC_009614
1078,9654,9936,96540.0,99360.0,0,700033797,700113810,1855262,1879265,NC_009614
1079,10339,10472,103390.0,104720.0,0,700033797,700113810,1952989,1969001,NC_009614
1080,11611,11714,116110.0,117140.0,0,700033797,700113810,2255757,2282374,NC_009614
1081,11932,11992,119320.0,119920.0,0,700033797,700113810,2364031,2368394,NC_009614
1082,12461,13071,124610.0,130710.0,0,700033797,700113810,2440300,2508796,NC_009614
1083,15226,16147,152260.0,161470.0,0,700033797,700113810,2978410,3113686,NC_009614
1084,16434,16926,164340.0,169260.0,0,700033797,700113810,3185216,3264694,NC_009614
1085,17540,18180,175400.0,181800.0,0,700033797,700113810,3362379,3502122,NC_009614
1086,18610,19217,186100.0,192170.0,0,700033797,700113810,3645879,3770486,NC_009614
1087,19756,19900,197560.0,199000.0,0,700033797,700113810,3835084,3850569,NC_009614
1088,20980,21378,209800.0,213780.0,0,700033797,700113810,4052393,4120958,NC_009614
1089,24233,25205,242330.0,252050.0,0,700033797,700113810,4761330,4901522,NC_009614
1090,4997,5066,49970.0,50660.0,1,700033797,700113810,817075,822656,NC_009614
1091,11480,11512,114800.0,115120.0,1,700033797,700113810,2246236,2248514,NC_009614
1092,14645,14653,146450.0,146530.0,1,700033797,700113810,2864565,2865474,NC_009614
1093,25999,26023,259990.0,260230.0,1,700033797,700113810,5063169,5065684,NC_009614
1094,168,348,1680.0,3480.0,0,700033797,700116148,20331,74636,NC_009614
1095,1316,1325,13160.0,13250.0,0,700033797,700116148,262812,263691,NC_009614
1096,1977,2693,19770.0,26930.0,0,700033797,700116148,360579,443504,NC_009614
1097,3211,3398,32110.0,33980.0,0,700033797,700116148,522951,558550,NC_009614
1098,4437,5001,44370.0,50010.0,0,700033797,700116148,751871,817444,NC_009614
1099,6056,6270,60560.0,62700.0,0,700033797,700116148,1168292,1195593,NC_009614
1100,6600,6655,66000.0,66550.0,0,700033797,700116148,1331595,1345348,NC_009614
1101,6912,7536,69120.0,75360.0,0,700033797,700116148,1409613,1480273,NC_009614
1102,8884,8970,88840.0,89700.0,0,700033797,700116148,1739194,1771649,NC_009614
1103,9653,9934,96530.0,99340.0,0,700033797,700116148,1855535,1879256,NC_009614
1104,10337,10470,103370.0,104700.0,0,700033797,700116148,1952989,1968986,NC_009614
1105,11606,11708,116060.0,117080.0,0,700033797,700116148,2255754,2282151,NC_009614
1106,11926,11987,119260.0,119870.0,0,700033797,700116148,2364001,2368541,NC_009614
1107,12455,12587,124550.0,125870.0,0,700033797,700116148,2440276,2459286,NC_009614
1108,15225,15424,152250.0,154240.0,0,700033797,700116148,2978368,2994379,NC_009614
1109,15996,16145,159960.0,161450.0,0,700033797,700116148,3094009,3113602,NC_009614
1110,16432,16923,164320.0,169230.0,0,700033797,700116148,3185216,3264679,NC_009614
1111,18578,19003,185780.0,190030.0,0,700033797,700116148,3664093,3767769,NC_009614
1112,19569,19713,195690.0,197130.0,0,700033797,700116148,3835048,3850554,NC_009614
1113,21077,21212,210770.0,212120.0,0,700033797,700116148,4106978,4120964,NC_009614
1114,24072,25045,240720.0,250450.0,0,700033797,700116148,4761411,4901516,NC_009614
1115,25841,25912,258410.0,259120.0,0,700033797,700116148,5063190,5071266,NC_009614
1116,5015,5066,50150.0,50660.0,1,700033797,700116148,818503,822623,NC_009614
1117,11475,11507,114750.0,115070.0,1,700033797,700116148,2246233,2248505,NC_009614
1118,250,1388,2500.0,13880.0,0,700033922,700113705,67357,287038,NC_009614
1119,1983,2006,19830.0,20060.0,0,700033922,700113705,360279,362096,NC_009614
1120,5525,5607,55250.0,56070.0,0,700033922,700113705,1063061,1085210,NC_009614
1121,7559,8206,75590.0,82060.0,0,700033922,700113705,1476376,1621939,NC_009614
1122,8358,10193,83580.0,101930.0,0,700033922,700113705,1637821,1902772,NC_009614
1123,251,1093,2510.0,10930.0,0,700033922,SRR341721,67393,214564,NC_009614
1124,1136,1432,11360.0,14320.0,0,700033922,SRR341721,217818,287068,NC_009614
1125,2028,2051,20280.0,20510.0,0,700033922,SRR341721,360306,362123,NC_009614
1126,5543,5626,55430.0,56260.0,0,700033922,SRR341721,1063034,1085201,NC_009614
1127,7584,7658,75840.0,76580.0,0,700033922,SRR341721,1476475,1486368,NC_009614
1128,7988,10233,79880.0,102330.0,0,700033922,SRR341721,1595532,1902772,NC_009614
1129,251,1001,2510.0,10010.0,0,700033922,SRR413643,67393,143459,NC_009614
1130,1139,1436,11390.0,14360.0,0,700033922,SRR413643,217794,287071,NC_009614
1131,2032,2055,20320.0,20550.0,0,700033922,SRR413643,360309,362126,NC_009614
1132,5576,5659,55760.0,56590.0,0,700033922,SRR413643,1063046,1085189,NC_009614
1133,7622,7696,76220.0,76960.0,0,700033922,SRR413643,1476454,1486347,NC_009614
1134,8027,8939,80270.0,89390.0,0,700033922,SRR413643,1595577,1726385,NC_009614
1135,9108,10270,91080.0,102700.0,0,700033922,SRR413643,1770926,1902769,NC_009614
1136,944,1401,9440.0,14010.0,0,700033989,700105312,137860,287038,NC_009614
1137,1973,2930,19730.0,29300.0,0,700033989,700105312,360519,462279,NC_009614
1138,3421,3821,34210.0,38210.0,0,700033989,700105312,571995,638529,NC_009614
1139,5220,5291,52200.0,52910.0,0,700033989,700105312,872602,893813,NC_009614
1140,5481,5526,54810.0,55260.0,0,700033989,700105312,1063034,1078131,NC_009614
1141,7659,7950,76590.0,79500.0,0,700033989,700105312,1530737,1602735,NC_009614
1142,9261,9655,92610.0,96550.0,0,700033989,700105312,1802662,1850391,NC_009614
1143,10965,11230,109650.0,112300.0,0,700033989,700105312,2134934,2171078,NC_009614
1144,12316,12469,123160.0,124690.0,0,700033989,700105312,2426461,2437159,NC_009614
1145,12637,12729,126370.0,127290.0,0,700033989,700105312,2461857,2470642,NC_009614
1146,15029,15107,150290.0,151070.0,0,700033989,700105312,2925756,2934001,NC_009614
1147,17517,17849,175170.0,178490.0,0,700033989,700105312,3343002,3430503,NC_009614
1148,18693,19144,186930.0,191440.0,0,700033989,700105312,3643834,3696545,NC_009614
1149,19442,19517,194420.0,195170.0,0,700033989,700105312,3778135,3785744,NC_009614
1150,20765,20860,207650.0,208600.0,0,700033989,700105312,3974889,3982467,NC_009614
1151,21193,21235,211930.0,212350.0,0,700033989,700105312,4052315,4055925,NC_009614
1152,24381,25177,243810.0,251770.0,0,700033989,700105312,4755369,4875556,NC_009614
1153,26051,26158,260510.0,261580.0,0,700033989,700105312,5041302,5054572,NC_009614
1154,471,476,4710.0,4760.0,1,700033989,700105312,83679,84036,NC_009614
1155,5015,5056,50150.0,50560.0,1,700033989,700105312,818545,821930,NC_009614
1156,2333,2984,23330.0,29840.0,0,700033989,700111439,391363,462330,NC_009614
1157,3474,3872,34740.0,38720.0,0,700033989,700111439,571986,638502,NC_009614
1158,5271,5343,52710.0,53430.0,0,700033989,700111439,872581,893852,NC_009614
1159,5532,5576,55320.0,55760.0,0,700033989,700111439,1063064,1078104,NC_009614
1160,7713,8001,77130.0,80010.0,0,700033989,700111439,1530737,1602696,NC_009614
1161,9317,9703,93170.0,97030.0,0,700033989,700111439,1803175,1850460,NC_009614
1162,11009,11275,110090.0,112750.0,0,700033989,700111439,2134928,2171075,NC_009614
1163,12358,12773,123580.0,127730.0,0,700033989,700111439,2426425,2470651,NC_009614
1164,15069,15147,150690.0,151470.0,0,700033989,700111439,2925795,2934031,NC_009614
1165,17557,17888,175570.0,178880.0,0,700033989,700111439,3342984,3430461,NC_009614
1166,18731,19179,187310.0,191790.0,0,700033989,700111439,3643711,3696563,NC_009614
1167,19476,19551,194760.0,195510.0,0,700033989,700111439,3778141,3785753,NC_009614
1168,20795,20891,207950.0,208910.0,0,700033989,700111439,3974847,3982482,NC_009614
1169,21224,21261,212240.0,212610.0,0,700033989,700111439,4052318,4055574,NC_009614
1170,24406,25194,244060.0,251940.0,0,700033989,700111439,4755411,4875562,NC_009614
1171,26061,26168,260610.0,261680.0,0,700033989,700111439,5041290,5054527,NC_009614
1172,471,477,4710.0,4770.0,1,700033989,700111439,83625,84048,NC_009614
1173,5067,5108,50670.0,51080.0,1,700033989,700111439,818572,821948,NC_009614
1174,10,606,100.0,6060.0,0,700033989,700116865,993,112033,NC_009614
1175,893,960,8930.0,9600.0,0,700033989,700116865,137845,142991,NC_009614
1176,2278,2946,22780.0,29460.0,0,700033989,700116865,391321,463542,NC_009614
1177,3081,3817,30810.0,38170.0,0,700033989,700116865,497039,638517,NC_009614
1178,5480,5524,54800.0,55240.0,0,700033989,700116865,1063082,1078119,NC_009614
1179,5852,5882,58520.0,58820.0,0,700033989,700116865,1127975,1132944,NC_009614
1180,6402,6709,64020.0,67090.0,0,700033989,700116865,1308762,1380664,NC_009614
1181,6951,7111,69510.0,71110.0,0,700033989,700116865,1414027,1430615,NC_009614
1182,7658,7948,76580.0,79480.0,0,700033989,700116865,1530707,1602744,NC_009614
1183,8797,9008,87970.0,90080.0,0,700033989,700116865,1725761,1778589,NC_009614
1184,9265,9650,92650.0,96500.0,0,700033989,700116865,1803193,1850412,NC_009614
1185,10958,11223,109580.0,112230.0,0,700033989,700116865,2134964,2171096,NC_009614
1186,11836,12018,118360.0,120180.0,0,700033989,700116865,2354384,2370078,NC_009614
1187,12307,12460,123070.0,124600.0,0,700033989,700116865,2426428,2437159,NC_009614
1188,12629,13057,126290.0,130570.0,0,700033989,700116865,2461857,2503802,NC_009614
1189,15922,16164,159220.0,161640.0,0,700033989,700116865,3058857,3113794,NC_009614
1190,17482,17816,174820.0,178160.0,0,700033989,700116865,3342981,3430449,NC_009614
1191,18529,19106,185290.0,191060.0,0,700033989,700116865,3562458,3696566,NC_009614
1192,19402,19477,194020.0,194770.0,0,700033989,700116865,3778114,3785735,NC_009614
1193,19619,19654,196190.0,196540.0,0,700033989,700116865,3803726,3807043,NC_009614
1194,20617,20818,206170.0,208180.0,0,700033989,700116865,3939900,3982437,NC_009614
1195,21152,21192,211520.0,211920.0,0,700033989,700116865,4052342,4055985,NC_009614
1196,24267,24404,242670.0,244040.0,0,700033989,700116865,4747865,4763834,NC_009614
1197,24477,25127,244770.0,251270.0,0,700033989,700116865,4770277,4875556,NC_009614
1198,25997,26104,259970.0,261040.0,0,700033989,700116865,5041299,5054548,NC_009614
1199,5013,5054,50130.0,50540.0,1,700033989,700116865,818554,821939,NC_009614
1200,8433,8438,84330.0,84380.0,1,700033989,700116865,1674636,1674930,NC_009614
1201,244,655,2440.0,6550.0,0,700033989,700123827,64903,112027,NC_009614
1202,2336,2987,23360.0,29870.0,0,700033989,700123827,391369,462288,NC_009614
1203,3479,3880,34790.0,38800.0,0,700033989,700123827,571944,638490,NC_009614
1204,5078,5119,50780.0,51190.0,0,700033989,700123827,818575,821951,NC_009614
1205,5282,5353,52820.0,53530.0,0,700033989,700123827,872587,893774,NC_009614
1206,5545,5589,55450.0,55890.0,0,700033989,700123827,1063082,1078119,NC_009614
1207,7732,8025,77320.0,80250.0,0,700033989,700123827,1530764,1602696,NC_009614
1208,9346,9735,93460.0,97350.0,0,700033989,700123827,1803175,1850409,NC_009614
1209,12403,12558,124030.0,125580.0,0,700033989,700123827,2426425,2437180,NC_009614
1210,12727,12820,127270.0,128200.0,0,700033989,700123827,2461624,2470660,NC_009614
1211,17616,17951,176160.0,179510.0,0,700033989,700123827,3342972,3430449,NC_009614
1212,18662,19241,186620.0,192410.0,0,700033989,700123827,3562230,3696560,NC_009614
1213,19544,19619,195440.0,196190.0,0,700033989,700123827,3778159,3785765,NC_009614
1214,20867,20962,208670.0,209620.0,0,700033989,700123827,3974886,3982464,NC_009614
1215,21297,21340,212970.0,213400.0,0,700033989,700123827,4052360,4055985,NC_009614
1216,24419,24488,244190.0,244880.0,0,700033989,700123827,4747913,4755423,NC_009614
1217,24923,25292,249230.0,252920.0,0,700033989,700123827,4806346,4875556,NC_009614
1218,26166,26274,261660.0,262740.0,0,700033989,700123827,5041224,5054584,NC_009614
1219,8511,8516,85110.0,85160.0,1,700033989,700123827,1674636,1674930,NC_009614
1220,876,1104,8760.0,11040.0,0,700033989,700164354,132577,214057,NC_009614
1221,1387,1416,13870.0,14160.0,0,700033989,700164354,283057,285073,NC_009614
1222,1690,2072,16900.0,20720.0,0,700033989,700164354,321387,365883,NC_009614
1223,3455,3541,34550.0,35410.0,0,700033989,700164354,571992,590180,NC_009614
1224,3749,3779,37490.0,37790.0,0,700033989,700164354,610241,631479,NC_009614
1225,5521,5563,55210.0,55630.0,0,700033989,700164354,1063043,1078089,NC_009614
1226,7842,8065,78420.0,80650.0,0,700033989,700164354,1581929,1610585,NC_009614
1227,9310,9662,93100.0,96620.0,0,700033989,700164354,1803187,1847319,NC_009614
1228,12341,12495,123410.0,124950.0,0,700033989,700164354,2426425,2437147,NC_009614
1229,13485,13527,134850.0,135270.0,0,700033989,700164354,2574864,2578721,NC_009614
1230,14019,14161,140190.0,141610.0,0,700033989,700164354,2656632,2682606,NC_009614
1231,17539,17624,175390.0,176240.0,0,700033989,700164354,3343363,3362373,NC_009614
1232,18419,18994,184190.0,189940.0,0,700033989,700164354,3523735,3674472,NC_009614
1233,19327,19356,193270.0,193560.0,0,700033989,700164354,3757125,3759661,NC_009614
1234,19701,19923,197010.0,199230.0,0,700033989,700164354,3806587,3830772,NC_009614
1235,21182,21246,211820.0,212460.0,0,700033989,700164354,4050695,4055982,NC_009614
1236,24398,24905,243980.0,249050.0,0,700033989,700164354,4755411,4812619,NC_009614
1237,13120,13130,131200.0,131300.0,1,700033989,700164354,2510221,2514482,NC_009614
1238,944,1397,9440.0,13970.0,0,700033989,700172279,137833,287038,NC_009614
1239,1970,2926,19700.0,29260.0,0,700033989,700172279,360540,462279,NC_009614
1240,3417,3817,34170.0,38170.0,0,700033989,700172279,571986,638526,NC_009614
1241,5014,5054,50140.0,50540.0,0,700033989,700172279,818584,821921,NC_009614
1242,5217,5289,52170.0,52890.0,0,700033989,700172279,872566,893822,NC_009614
1243,5480,5524,54800.0,55240.0,0,700033989,700172279,1063082,1078119,NC_009614
1244,7663,7955,76630.0,79550.0,0,700033989,700172279,1530710,1602732,NC_009614
1245,9266,9659,92660.0,96590.0,0,700033989,700172279,1802695,1850463,NC_009614
1246,10967,11231,109670.0,112310.0,0,700033989,700172279,2134928,2171084,NC_009614
1247,12318,12472,123180.0,124720.0,0,700033989,700172279,2426461,2437147,NC_009614
1248,12643,12735,126430.0,127350.0,0,700033989,700172279,2461642,2470597,NC_009614
1249,15035,15113,150350.0,151130.0,0,700033989,700172279,2925744,2933992,NC_009614
1250,17527,17863,175270.0,178630.0,0,700033989,700172279,3342948,3430419,NC_009614
1251,18710,19161,187100.0,191610.0,0,700033989,700172279,3643849,3696566,NC_009614
